episode,return,length,epsilon,learning_rate,val_return
676,-254.4604626504714,158,,,
677,-460.0937650208979,213,,,
678,-398.5511594692907,148,,,
679,-465.96415688795616,218,,,
680,-177.13490781429022,195,,,
681,-302.4642567024132,192,,,
682,-281.00567671501216,164,,,
683,-167.8650503337162,142,,,
684,-308.738439899043,244,,,
685,-424.49707357005303,603,,,
686,-387.52352865032015,152,,,
687,-399.74144581662506,178,,,
688,-204.40829001727877,202,,,
689,-497.26559043212126,249,,,
690,-342.2979074502093,227,,,-588.2146206940654
691,-390.6705820605125,218,,,
692,-514.9441312599595,207,,,
693,-342.08001913544024,263,,,
694,-296.84406286370245,198,,,
695,-214.55147621079865,188,,,
696,-89.24373292032232,189,,,
697,-247.08618339851725,239,,,
698,-115.1274431124501,229,,,
699,-403.4577578065682,207,,,
700,-278.11842563404025,185,,,
701,-504.20708847968433,216,,,
702,-304.96459295404,185,,,
703,-179.02633137707488,174,,,
704,-477.6405174168731,176,,,
705,-504.44247442417907,260,,,
706,-520.947880332224,198,,,
707,-431.7782618847959,215,,,
708,-185.46454128058107,204,,,
709,-351.3414160085978,193,,,
710,-377.99902770303027,151,,,
711,-251.69443451965003,167,,,
712,-321.18728083933286,178,,,
713,-481.4058275096087,258,,,
714,-397.9544749778439,212,,,
715,-418.3828362904941,220,,,
716,-327.9498084993491,144,,,
717,-367.701802864637,232,,,
718,-189.96764054482367,216,,,
719,-217.8802058468188,280,,,
720,-447.69267790058495,232,,,-637.521851345384
721,-448.1640295988011,308,,,
722,-469.06140532010784,198,,,
723,-406.4675596403639,225,,,
724,-277.21521836626016,214,,,
725,-226.5833404798373,285,,,
726,-216.00478926780545,170,,,
727,-376.08454909533157,138,,,
728,-168.51052204655974,1000,,,
729,-352.46866927072983,187,,,
730,-541.1098991348299,232,,,
731,-385.31403564845954,292,,,
732,-225.66905791631316,153,,,
733,-612.7056124564454,235,,,
734,-129.49538177424466,199,,,
735,-404.66780116767904,144,,,
736,-294.17759071311224,129,,,
737,-402.26371247754173,269,,,
738,-446.8001117537938,224,,,
739,-430.6287357438231,209,,,
740,-164.50184820093466,259,,,
741,-207.913077035832,244,,,
742,-400.89402628072713,178,,,
743,-387.11327256935374,132,,,
744,-395.0310704690689,178,,,
745,-121.12498028920461,174,,,
746,-193.9772909611215,201,,,
747,-410.87785872379277,200,,,
748,-334.6106268400579,235,,,
749,-372.6160515237905,219,,,
750,-381.4234111965027,184,,,-483.4434251439776
751,-362.83226336111727,208,,,
752,-421.5289735738305,185,,,
753,-261.66812947335177,229,,,
754,-357.6796978191302,175,,,
755,-151.96059304377454,170,,,
756,-368.10460245409115,244,,,
757,-287.05979503676167,178,,,
758,-497.467811591873,209,,,
759,-329.39878069739603,182,,,
760,-436.64276855235613,214,,,
761,-419.11199292800706,211,,,
762,-324.596955576122,176,,,
763,-172.54124587007144,227,,,
764,-143.0833858867906,151,,,
765,-394.0278160050739,218,,,
766,-458.21466044483157,235,,,
767,-135.35510375953487,210,,,
768,-282.2816729381948,174,,,
769,-188.803133580317,154,,,
770,-349.6060356812209,249,,,
771,-355.9387206371897,307,,,
772,-301.77597522911844,204,,,
773,-390.1456608692669,213,,,
774,-404.4860634315195,163,,,
775,-406.5569855039317,193,,,
776,-218.6333887742197,191,,,
777,-367.71232052444543,208,,,
778,-309.73958468479043,168,,,
779,-347.09436136667506,193,,,
780,-410.5974451641598,198,,,-537.245713109354
781,-350.96414218824515,203,,,
782,-401.3628179430576,204,,,
783,-217.41201551417842,269,,,
784,-204.746616877753,201,,,
785,-372.43589313733895,164,,,
786,-246.16522133489428,196,,,
787,-174.8400774871726,269,,,
788,-190.17987212316046,159,,,
789,-316.76121984578094,250,,,
790,-429.13923607923596,233,,,
791,-664.4006416585013,339,,,
792,-184.42653158496233,178,,,
793,-221.32250536958014,159,,,
794,-385.55776134216717,192,,,
795,-231.51071907734018,169,,,
796,-175.13887856617845,157,,,
797,-315.2558194280206,252,,,
798,-377.70575886098595,224,,,
799,-395.2565100676895,279,,,
800,-414.65273360585434,216,,,
801,-672.0911408608406,203,,,
802,-297.22705602450145,280,,,
803,-542.4897756240546,204,,,
804,-464.6859689533239,236,,,
805,-418.1785966200689,197,,,
806,-363.7225199678836,239,,,
807,-259.4309241030686,236,,,
808,-408.21512981530395,222,,,
809,-432.91229464458934,188,,,
810,-411.7287836677175,229,,,-624.736524209036
811,-342.62479205657917,239,,,
812,-251.42040884511346,189,,,
813,-322.8761916885412,226,,,
814,-426.71844244336563,226,,,
815,-338.3617348231996,217,,,
816,-422.52408485999956,189,,,
817,-491.6539374512417,203,,,
818,-134.0892618780631,192,,,
819,-199.53522626654095,221,,,
820,-361.43517521909666,177,,,
821,-438.7577554009292,204,,,
822,-463.35630475369214,236,,,
823,-366.0049450291916,222,,,
824,-220.2713000738688,186,,,
825,-393.6990129819913,185,,,
826,-434.13420548744256,294,,,
827,-366.75677106265726,218,,,
828,-619.9168925102288,224,,,
